k1,k2,S(MAC^7 k1 k2),R1,R2
4.0,102.0,1.0,0.2857142857142857,0.9532036202816422
4.0,103.0,1.0,0.2857142857142857,0.955214361026174
4.0,104.0,1.0,0.2857142857142857,0.9572056740201558
4.0,105.0,1.0,0.2857142857142857,0.9591779310951604
4.0,106.0,1.0,0.2857142857142857,0.9611314935090284
4.0,107.0,1.0,0.2857142857142857,0.9630667123430208
4.0,108.0,1.0,0.2857142857142857,0.9649839288804956
4.0,109.0,1.0,0.2857142857142857,0.9668834749681324
4.0,110.0,1.0,0.2857142857142857,0.9687656733606655
4.0,111.0,1.0,0.2857142857142857,0.9706308380500152
4.0,112.0,1.0,0.2857142857142857,0.9724792745796575
4.0,113.0,1.0,0.2857142857142857,0.974311280345027
4.0,114.0,1.0,0.2857142857142857,0.9761271448806774
4.0,115.0,1.0,0.2857142857142857,0.9779271501349108
4.0,116.0,1.0,0.2857142857142857,0.9797115707325104
4.0,117.0,1.0,0.2857142857142857,0.9814806742262008
4.0,118.0,1.0,0.2857142857142857,0.9832347213374059
4.0,119.0,1.0,0.2857142857142857,0.9849739661868492
4.0,120.0,1.0,0.2857142857142857,0.9866986565155028
4.0,121.0,1.0,0.2857142857142857,0.9884090338963708
4.0,122.0,1.0,0.2857142857142857,0.9901053339375552
4.0,123.0,1.0,0.2857142857142857,0.9917877864770342
4.0,124.0,0.9954749103942652,0.2857142857142857,0.9934566157695536
4.0,125.0,0.9884558823529412,0.2857142857142857,0.9951120406660126
4.0,126.0,0.0,0.2857142857142857,0.9967542747857024
4.0,127.0,0.0,0.2857142857142857,0.9983835266817379
4.0,128.0,0.0,0.2857142857142857,1.0
5.0,1.0,1.0,0.33170401355533746,0.0
5.0,2.0,1.0,0.33170401355533746,0.14285714285714285
5.0,3.0,1.0,0.33170401355533746,0.2264232143887366
5.0,4.0,1.0,0.33170401355533746,0.2857142857142857
5.0,5.0,1.0,0.33170401355533746,0.33170401355533746
5.0,6.0,1.0,0.33170401355533746,0.3692803572458794
5.0,7.0,1.0,0.33170401355533746,0.4010507031510863
5.0,8.0,1.0,0.33170401355533746,0.42857142857142855
5.0,9.0,1.0,0.33170401355533746,0.4528464287774732
5.0,10.0,1.0,0.33170401355533746,0.4745611564124804
5.0,11.0,1.0,0.33170401355533746,0.4942045169481854
5.0,12.0,1.0,0.33170401355533746,0.5121375001030224
5.0,13.0,1.0,0.33170401355533746,0.5286342454487275
5.0,14.0,1.0,0.33170401355533746,0.5439078460082291
5.0,15.0,1.0,0.33170401355533746,0.5581272279440741
5.0,16.0,1.0,0.33170401355533746,0.5714285714285714
5.0,17.0,1.0,0.33170401355533746,0.5839232630357628
5.0,18.0,1.0,0.33170401355533746,0.5957035716346161
5.0,19.0,1.0,0.33170401355533746,0.6068467876347979
5.0,20.0,1.0,0.33170401355533746,0.6174182992696232
5.0,21.0,1.0,0.33170401355533746,0.627473917539823
5.0,22.0,1.0,0.33170401355533746,0.6370616598053281
5.0,23.0,1.0,0.33170401355533746,0.6462231365795733
5.0,24.0,1.0,0.33170401355533746,0.6549946429601653
5.0,25.0,1.0,0.33170401355533746,0.6634080271106749
5.0,26.0,1.0,0.33170401355533746,0.6714913883058704
5.0,27.0,1.0,0.33170401355533746,0.6792696431662099
5.0,28.0,1.0,0.33170401355533746,0.6867649888653721
5.0,29.0,1.0,0.33170401355533746,0.6939972850182247
5.0,30.0,1.0,0.33170401355533746,0.7009843708012171
5.0,31.0,1.0,0.33170401355533746,0.707742330055268
5.0,32.0,1.0,0.33170401355533746,0.7142857142857143
5.0,33.0,1.0,0.33170401355533746,0.7206277313369219
5.0,34.0,1.0,0.33170401355533746,0.7267804058929057
5.0,35.0,1.0,0.33170401355533746,0.7327547167064238
5.0,36.0,1.0,0.33170401355533746,0.7385607144917589
5.0,37.0,1.0,0.33170401355533746,0.7442076236612786
5.0,38.0,1.0,0.33170401355533746,0.7497039304919407
5.0,39.0,1.0,0.33170401355533746,0.7550574598374641
5.0,40.0,1.0,0.33170401355533746,0.7602754421267661
5.0,41.0,1.0,0.33170401355533746,0.7653645720882977
5.0,42.0,1.0,0.33170401355533746,0.7703310603969659
5.0,43.0,1.0,0.33170401355533746,0.7751806792431568
5.0,44.0,1.0,0.33170401355533746,0.7799188026624709
5.0,45.0,1.0,0.33170401355533746,0.7845504423328107
5.0,46.0,1.0,0.33170401355533746,0.7890802794367161
5.0,47.0,1.0,0.33170401355533746,0.7935126930968054
5.0,48.0,1.0,0.33170401355533746,0.7978517858173081
5.0,49.0,1.0,0.33170401355533746,0.8021014063021726
5.0,50.0,1.0,0.33170401355533746,0.8062651699678177
5.0,51.0,1.0,0.33170401355533746,0.8103464774244994
5.0,52.0,1.0,0.33170401355533746,0.8143485311630132
5.0,53.0,1.0,0.33170401355533746,0.8182743506518857
5.0,54.0,1.0,0.33170401355533746,0.8221267860233528
5.0,55.0,1.0,0.33170401355533746,0.8259085305035229
5.0,56.0,1.0,0.33170401355533746,0.8296221317225151
5.0,57.0,1.0,0.33170401355533746,0.8332700020235346
5.0,58.0,1.0,0.33170401355533746,0.8368544278753675
5.0,59.0,1.0,0.33170401355533746,0.8403775784802631
5.0,60.0,1.0,0.33170401355533746,0.8438415136583598
5.0,61.0,1.0,0.33170401355533746,0.8472481910804124
5.0,62.0,1.0,0.33170401355533746,0.8505994729124108
5.0,63.0,1.0,0.33170401355533746,0.8538971319285595
5.0,64.0,1.0,0.33170401355533746,0.8571428571428571
5.0,65.0,1.0,0.33170401355533746,0.8603382590040649
5.0,66.0,1.0,0.33170401355533746,0.8634848741940647
5.0,67.0,1.0,0.33170401355533746,0.866584170065396
5.0,68.0,1.0,0.33170401355533746,0.8696375487500486
5.0,69.0,1.0,0.33170401355533746,0.8726463509683101
5.0,70.0,1.0,0.33170401355533746,0.8756118595635668
5.0,71.0,1.0,0.33170401355533746,0.8785353027863831
5.0,72.0,1.0,0.33170401355533746,0.8814178573489018
5.0,73.0,1.0,0.33170401355533746,0.8842606512685739
5.0,74.0,1.0,0.33170401355533746,0.8870647665184216
5.0,75.0,1.0,0.33170401355533746,0.8898312414994115
5.0,76.0,1.0,0.33170401355533746,0.8925610733490837
5.0,77.0,1.0,0.33170401355533746,0.8952552200992717
5.0,78.0,1.0,0.33170401355533746,0.8979146026946071
5.0,79.0,1.0,0.33170401355533746,0.9005401068824433
5.0,80.0,1.0,0.33170401355533746,0.9031325849839088
5.0,81.0,1.0,0.33170401355533746,0.9056928575549464
5.0,82.0,1.0,0.33170401355533746,0.9082217149454408
5.0,83.0,1.0,0.33170401355533746,0.9107199187638464
5.0,84.0,1.0,0.33170401355533746,0.9131882032541084
5.0,85.0,1.0,0.33170401355533746,0.9156272765911004
5.0,86.0,1.0,0.33170401355533746,0.9180378221002996
5.0,87.0,1.0,0.33170401355533746,0.9204204994069612
5.0,88.0,1.0,0.33170401355533746,0.922775945519614
5.0,89.0,1.0,0.33170401355533746,0.9251047758523424
5.0,90.0,1.0,0.33170401355533746,0.9274075851899536
5.0,91.0,1.0,0.33170401355533746,0.9296849485998138
5.0,92.0,1.0,0.33170401355533746,0.931937422293859
5.0,93.0,1.0,0.33170401355533746,0.9341655444440046
5.0,94.0,1.0,0.33170401355533746,0.9363698359539482
5.0,95.0,1.0,0.33170401355533746,0.9385508011901356
5.0,96.0,1.0,0.33170401355533746,0.9407089286744508
5.0,97.0,1.0,0.33170401355533746,0.9428446917410184
5.0,98.0,1.0,0.33170401355533746,0.9449585491593157
5.0,99.0,1.0,0.33170401355533746,0.9470509457256584
5.0,100.0,1.0,0.33170401355533746,0.9491223128249608
5.0,101.0,1.0,0.33170401355533746,0.9511730689645422
5.0,102.0,1.0,0.33170401355533746,0.9532036202816422
5.0,103.0,1.0,0.33170401355533746,0.955214361026174
5.0,104.0,1.0,0.33170401355533746,0.9572056740201558
5.0,105.0,1.0,0.33170401355533746,0.9591779310951604
5.0,106.0,1.0,0.33170401355533746,0.9611314935090284
5.0,107.0,1.0,0.33170401355533746,0.9630667123430208
5.0,108.0,1.0,0.33170401355533746,0.9649839288804956
5.0,109.0,1.0,0.33170401355533746,0.9668834749681324
5.0,110.0,1.0,0.33170401355533746,0.9687656733606655
5.0,111.0,1.0,0.33170401355533746,0.9706308380500152
5.0,112.0,1.0,0.33170401355533746,0.9724792745796575
5.0,113.0,1.0,0.33170401355533746,0.974311280345027
5.0,114.0,1.0,0.33170401355533746,0.9761271448806774
5.0,115.0,1.0,0.33170401355533746,0.9779271501349108
5.0,116.0,1.0,0.33170401355533746,0.9797115707325104
5.0,117.0,1.0,0.33170401355533746,0.9814806742262008
5.0,118.0,1.0,0.33170401355533746,0.9832347213374059
5.0,119.0,0.9983193277310924,0.33170401355533746,0.9849739661868492
5.0,120.0,0.9900000000000002,0.33170401355533746,0.9866986565155028
5.0,121.0,0.981818181818182,0.33170401355533746,0.9884090338963708
5.0,122.0,0.9737704918032788,0.33170401355533746,0.9901053339375552
5.0,123.0,0.9658536585365854,0.33170401355533746,0.9917877864770342
5.0,124.0,0.0,0.33170401355533746,0.9934566157695536
5.0,125.0,0.0,0.33170401355533746,0.9951120406660126
5.0,126.0,0.0,0.33170401355533746,0.9967542747857024
5.0,127.0,0.0,0.33170401355533746,0.9983835266817379
5.0,128.0,0.0,0.33170401355533746,1.0
6.0,1.0,1.0,0.3692803572458794,0.0
6.0,2.0,1.0,0.3692803572458794,0.14285714285714285
6.0,3.0,1.0,0.3692803572458794,0.2264232143887366
6.0,4.0,1.0,0.3692803572458794,0.2857142857142857
6.0,5.0,1.0,0.3692803572458794,0.33170401355533746
6.0,6.0,1.0,0.3692803572458794,0.3692803572458794
6.0,7.0,1.0,0.3692803572458794,0.4010507031510863
6.0,8.0,1.0,0.3692803572458794,0.42857142857142855
6.0,9.0,1.0,0.3692803572458794,0.4528464287774732
6.0,10.0,1.0,0.3692803572458794,0.4745611564124804
6.0,11.0,1.0,0.3692803572458794,0.4942045169481854
6.0,12.0,1.0,0.3692803572458794,0.5121375001030224
6.0,13.0,1.0,0.3692803572458794,0.5286342454487275
6.0,14.0,1.0,0.3692803572458794,0.5439078460082291
6.0,15.0,1.0,0.3692803572458794,0.5581272279440741
6.0,16.0,1.0,0.3692803572458794,0.5714285714285714
6.0,17.0,1.0,0.3692803572458794,0.5839232630357628
6.0,18.0,1.0,0.3692803572458794,0.5957035716346161
6.0,19.0,1.0,0.3692803572458794,0.6068467876347979
6.0,20.0,1.0,0.3692803572458794,0.6174182992696232
6.0,21.0,1.0,0.3692803572458794,0.627473917539823
6.0,22.0,1.0,0.3692803572458794,0.6370616598053281
6.0,23.0,1.0,0.3692803572458794,0.6462231365795733
6.0,24.0,1.0,0.3692803572458794,0.6549946429601653
6.0,25.0,1.0,0.3692803572458794,0.6634080271106749
6.0,26.0,1.0,0.3692803572458794,0.6714913883058704
6.0,27.0,1.0,0.3692803572458794,0.6792696431662099
6.0,28.0,1.0,0.3692803572458794,0.6867649888653721
6.0,29.0,1.0,0.3692803572458794,0.6939972850182247
6.0,30.0,1.0,0.3692803572458794,0.7009843708012171
6.0,31.0,1.0,0.3692803572458794,0.707742330055268
6.0,32.0,1.0,0.3692803572458794,0.7142857142857143
6.0,33.0,1.0,0.3692803572458794,0.7206277313369219
6.0,34.0,1.0,0.3692803572458794,0.7267804058929057
6.0,35.0,1.0,0.3692803572458794,0.7327547167064238
6.0,36.0,1.0,0.3692803572458794,0.7385607144917589
6.0,37.0,1.0,0.3692803572458794,0.7442076236612786
6.0,38.0,1.0,0.3692803572458794,0.7497039304919407
6.0,39.0,1.0,0.3692803572458794,0.7550574598374641
6.0,40.0,1.0,0.3692803572458794,0.7602754421267661
6.0,41.0,1.0,0.3692803572458794,0.7653645720882977
6.0,42.0,1.0,0.3692803572458794,0.7703310603969659
6.0,43.0,1.0,0.3692803572458794,0.7751806792431568
6.0,44.0,1.0,0.3692803572458794,0.7799188026624709
6.0,45.0,1.0,0.3692803572458794,0.7845504423328107
6.0,46.0,1.0,0.3692803572458794,0.7890802794367161
6.0,47.0,1.0,0.3692803572458794,0.7935126930968054
6.0,48.0,1.0,0.3692803572458794,0.7978517858173081
6.0,49.0,1.0,0.3692803572458794,0.8021014063021726
6.0,50.0,1.0,0.3692803572458794,0.8062651699678177
6.0,51.0,1.0,0.3692803572458794,0.8103464774244994
6.0,52.0,1.0,0.3692803572458794,0.8143485311630132
6.0,53.0,1.0,0.3692803572458794,0.8182743506518857
6.0,54.0,1.0,0.3692803572458794,0.8221267860233528
6.0,55.0,1.0,0.3692803572458794,0.8259085305035229
6.0,56.0,1.0,0.3692803572458794,0.8296221317225151
6.0,57.0,1.0,0.3692803572458794,0.8332700020235346
6.0,58.0,1.0,0.3692803572458794,0.8368544278753675
6.0,59.0,1.0,0.3692803572458794,0.8403775784802631
6.0,60.0,1.0,0.3692803572458794,0.8438415136583598
6.0,61.0,1.0,0.3692803572458794,0.8472481910804124
6.0,62.0,1.0,0.3692803572458794,0.8505994729124108
6.0,63.0,1.0,0.3692803572458794,0.8538971319285595
6.0,64.0,1.0,0.3692803572458794,0.8571428571428571
6.0,65.0,1.0,0.3692803572458794,0.8603382590040649
6.0,66.0,1.0,0.3692803572458794,0.8634848741940647
6.0,67.0,1.0,0.3692803572458794,0.866584170065396
6.0,68.0,1.0,0.3692803572458794,0.8696375487500486
6.0,69.0,1.0,0.3692803572458794,0.8726463509683101
6.0,70.0,1.0,0.3692803572458794,0.8756118595635668
6.0,71.0,1.0,0.3692803572458794,0.8785353027863831
6.0,72.0,1.0,0.3692803572458794,0.8814178573489018
6.0,73.0,1.0,0.3692803572458794,0.8842606512685739
6.0,74.0,1.0,0.3692803572458794,0.8870647665184216
6.0,75.0,1.0,0.3692803572458794,0.8898312414994115
6.0,76.0,1.0,0.3692803572458794,0.8925610733490837
6.0,77.0,1.0,0.3692803572458794,0.8952552200992717
6.0,78.0,1.0,0.3692803572458794,0.8979146026946071
6.0,79.0,1.0,0.3692803572458794,0.9005401068824433
6.0,80.0,1.0,0.3692803572458794,0.9031325849839088
6.0,81.0,1.0,0.3692803572458794,0.9056928575549464
6.0,82.0,1.0,0.3692803572458794,0.9082217149454408
6.0,83.0,1.0,0.3692803572458794,0.9107199187638464
6.0,84.0,1.0,0.3692803572458794,0.9131882032541084
6.0,85.0,1.0,0.3692803572458794,0.9156272765911004
6.0,86.0,1.0,0.3692803572458794,0.9180378221002996
6.0,87.0,1.0,0.3692803572458794,0.9204204994069612
6.0,88.0,1.0,0.3692803572458794,0.922775945519614
6.0,89.0,1.0,0.3692803572458794,0.9251047758523424
6.0,90.0,1.0,0.3692803572458794,0.9274075851899536
6.0,91.0,1.0,0.3692803572458794,0.9296849485998138
6.0,92.0,1.0,0.3692803572458794,0.931937422293859
6.0,93.0,1.0,0.3692803572458794,0.9341655444440046
6.0,94.0,1.0,0.3692803572458794,0.9363698359539482
6.0,95.0,1.0,0.3692803572458794,0.9385508011901356
6.0,96.0,1.0,0.3692803572458794,0.9407089286744508
6.0,97.0,1.0,0.3692803572458794,0.9428446917410184
6.0,98.0,1.0,0.3692803572458794,0.9449585491593157
6.0,99.0,1.0,0.3692803572458794,0.9470509457256584
6.0,100.0,1.0,0.3692803572458794,0.9491223128249608
6.0,101.0,1.0,0.3692803572458794,0.9511730689645422
6.0,102.0,1.0,0.3692803572458794,0.9532036202816422
6.0,103.0,1.0,0.3692803572458794,0.955214361026174
6.0,104.0,1.0,0.3692803572458794,0.9572056740201558
6.0,105.0,1.0,0.3692803572458794,0.9591779310951604
6.0,106.0,1.0,0.3692803572458794,0.9611314935090284
6.0,107.0,1.0,0.3692803572458794,0.9630667123430208
6.0,108.0,1.0,0.3692803572458794,0.9649839288804956
6.0,109.0,1.0,0.3692803572458794,0.9668834749681324
6.0,110.0,1.0,0.3692803572458794,0.9687656733606655
6.0,111.0,1.0,0.3692803572458794,0.9706308380500152
6.0,112.0,1.0,0.3692803572458794,0.9724792745796575
6.0,113.0,1.0,0.3692803572458794,0.974311280345027
6.0,114.0,1.0,0.3692803572458794,0.9761271448806774
6.0,115.0,1.0,0.3692803572458794,0.9779271501349108
6.0,116.0,0.9956896551724136,0.3692803572458794,0.9797115707325104
6.0,117.0,0.9871794871794872,0.3692803572458794,0.9814806742262008
6.0,118.0,0.9788135593220336,0.3692803572458794,0.9832347213374059
6.0,119.0,0.0,0.3692803572458794,0.9849739661868492
6.0,120.0,0.0,0.3692803572458794,0.9866986565155028
6.0,121.0,0.0,0.3692803572458794,0.9884090338963708
6.0,122.0,0.0,0.3692803572458794,0.9901053339375552
6.0,123.0,0.0,0.3692803572458794,0.9917877864770342
6.0,124.0,0.0,0.3692803572458794,0.9934566157695536
6.0,125.0,0.0,0.3692803572458794,0.9951120406660126
6.0,126.0,0.0,0.3692803572458794,0.9967542747857024
6.0,127.0,0.0,0.3692803572458794,0.9983835266817379
6.0,128.0,0.0,0.3692803572458794,1.0
7.0,1.0,1.0,0.4010507031510863,0.0
7.0,2.0,1.0,0.4010507031510863,0.14285714285714285
7.0,3.0,1.0,0.4010507031510863,0.2264232143887366
7.0,4.0,1.0,0.4010507031510863,0.2857142857142857
7.0,5.0,1.0,0.4010507031510863,0.33170401355533746
7.0,6.0,1.0,0.4010507031510863,0.3692803572458794
7.0,7.0,1.0,0.4010507031510863,0.4010507031510863
7.0,8.0,1.0,0.4010507031510863,0.42857142857142855
7.0,9.0,1.0,0.4010507031510863,0.4528464287774732
7.0,10.0,1.0,0.4010507031510863,0.4745611564124804
7.0,11.0,1.0,0.4010507031510863,0.4942045169481854
7.0,12.0,1.0,0.4010507031510863,0.5121375001030224
7.0,13.0,1.0,0.4010507031510863,0.5286342454487275
7.0,14.0,1.0,0.4010507031510863,0.5439078460082291
7.0,15.0,1.0,0.4010507031510863,0.5581272279440741
7.0,16.0,1.0,0.4010507031510863,0.5714285714285714
7.0,17.0,1.0,0.4010507031510863,0.5839232630357628
7.0,18.0,1.0,0.4010507031510863,0.5957035716346161
7.0,19.0,1.0,0.4010507031510863,0.6068467876347979
7.0,20.0,1.0,0.4010507031510863,0.6174182992696232
7.0,21.0,1.0,0.4010507031510863,0.627473917539823
7.0,22.0,1.0,0.4010507031510863,0.6370616598053281
7.0,23.0,1.0,0.4010507031510863,0.6462231365795733
7.0,24.0,1.0,0.4010507031510863,0.6549946429601653
7.0,25.0,1.0,0.4010507031510863,0.6634080271106749
7.0,26.0,1.0,0.4010507031510863,0.6714913883058704
7.0,27.0,1.0,0.4010507031510863,0.6792696431662099
7.0,28.0,1.0,0.4010507031510863,0.6867649888653721
7.0,29.0,1.0,0.4010507031510863,0.6939972850182247
7.0,30.0,1.0,0.4010507031510863,0.7009843708012171
7.0,31.0,1.0,0.4010507031510863,0.707742330055268
7.0,32.0,1.0,0.4010507031510863,0.7142857142857143
7.0,33.0,1.0,0.4010507031510863,0.7206277313369219
7.0,34.0,1.0,0.4010507031510863,0.7267804058929057
7.0,35.0,1.0,0.4010507031510863,0.7327547167064238
7.0,36.0,1.0,0.4010507031510863,0.7385607144917589
7.0,37.0,1.0,0.4010507031510863,0.7442076236612786
7.0,38.0,1.0,0.4010507031510863,0.7497039304919407
7.0,39.0,1.0,0.4010507031510863,0.7550574598374641
7.0,40.0,1.0,0.4010507031510863,0.7602754421267661
7.0,41.0,1.0,0.4010507031510863,0.7653645720882977
7.0,42.0,1.0,0.4010507031510863,0.7703310603969659
7.0,43.0,1.0,0.4010507031510863,0.7751806792431568
7.0,44.0,1.0,0.4010507031510863,0.7799188026624709
7.0,45.0,1.0,0.4010507031510863,0.7845504423328107
7.0,46.0,1.0,0.4010507031510863,0.7890802794367161
7.0,47.0,1.0,0.4010507031510863,0.7935126930968054
7.0,48.0,1.0,0.4010507031510863,0.7978517858173081
7.0,49.0,1.0,0.4010507031510863,0.8021014063021726
7.0,50.0,1.0,0.4010507031510863,0.8062651699678177
7.0,51.0,1.0,0.4010507031510863,0.8103464774244994
7.0,52.0,1.0,0.4010507031510863,0.8143485311630132
7.0,53.0,1.0,0.4010507031510863,0.8182743506518857
7.0,54.0,1.0,0.4010507031510863,0.8221267860233528
7.0,55.0,1.0,0.4010507031510863,0.8259085305035229
7.0,56.0,1.0,0.4010507031510863,0.8296221317225151
7.0,57.0,1.0,0.4010507031510863,0.8332700020235346
7.0,58.0,1.0,0.4010507031510863,0.8368544278753675
7.0,59.0,1.0,0.4010507031510863,0.8403775784802631
7.0,60.0,1.0,0.4010507031510863,0.8438415136583598
7.0,61.0,1.0,0.4010507031510863,0.8472481910804124
7.0,62.0,1.0,0.4010507031510863,0.8505994729124108
7.0,63.0,1.0,0.4010507031510863,0.8538971319285595
7.0,64.0,1.0,0.4010507031510863,0.8571428571428571
7.0,65.0,1.0,0.4010507031510863,0.8603382590040649
7.0,66.0,1.0,0.4010507031510863,0.8634848741940647
7.0,67.0,1.0,0.4010507031510863,0.866584170065396
7.0,68.0,1.0,0.4010507031510863,0.8696375487500486
7.0,69.0,1.0,0.4010507031510863,0.8726463509683101
7.0,70.0,1.0,0.4010507031510863,0.8756118595635668
7.0,71.0,1.0,0.4010507031510863,0.8785353027863831
7.0,72.0,1.0,0.4010507031510863,0.8814178573489018
7.0,73.0,1.0,0.4010507031510863,0.8842606512685739
7.0,74.0,1.0,0.4010507031510863,0.8870647665184216
7.0,75.0,1.0,0.4010507031510863,0.8898312414994115
7.0,76.0,1.0,0.4010507031510863,0.8925610733490837
7.0,77.0,1.0,0.4010507031510863,0.8952552200992717
7.0,78.0,1.0,0.4010507031510863,0.8979146026946071
7.0,79.0,1.0,0.4010507031510863,0.9005401068824433
7.0,80.0,1.0,0.4010507031510863,0.9031325849839088
7.0,81.0,1.0,0.4010507031510863,0.9056928575549464
7.0,82.0,1.0,0.4010507031510863,0.9082217149454408
7.0,83.0,1.0,0.4010507031510863,0.9107199187638464
7.0,84.0,1.0,0.4010507031510863,0.9131882032541084
7.0,85.0,1.0,0.4010507031510863,0.9156272765911004
7.0,86.0,1.0,0.4010507031510863,0.9180378221002996
7.0,87.0,1.0,0.4010507031510863,0.9204204994069612
7.0,88.0,1.0,0.4010507031510863,0.922775945519614
7.0,89.0,1.0,0.4010507031510863,0.9251047758523424
7.0,90.0,1.0,0.4010507031510863,0.9274075851899536
7.0,91.0,1.0,0.4010507031510863,0.9296849485998138
7.0,92.0,1.0,0.4010507031510863,0.931937422293859
7.0,93.0,1.0,0.4010507031510863,0.9341655444440046
7.0,94.0,1.0,0.4010507031510863,0.9363698359539482
7.0,95.0,1.0,0.4010507031510863,0.9385508011901356
7.0,96.0,1.0,0.4010507031510863,0.9407089286744508
7.0,97.0,1.0,0.4010507031510863,0.9428446917410184
7.0,98.0,1.0,0.4010507031510863,0.9449585491593157
7.0,99.0,1.0,0.4010507031510863,0.9470509457256584
7.0,100.0,1.0,0.4010507031510863,0.9491223128249608
7.0,101.0,1.0,0.4010507031510863,0.9511730689645422
7.0,102.0,1.0,0.4010507031510863,0.9532036202816422
7.0,103.0,1.0,0.4010507031510863,0.955214361026174
7.0,104.0,1.0,0.4010507031510863,0.9572056740201558
7.0,105.0,1.0,0.4010507031510863,0.9591779310951604
7.0,106.0,1.0,0.4010507031510863,0.9611314935090284
7.0,107.0,1.0,0.4010507031510863,0.9630667123430208
7.0,108.0,1.0,0.4010507031510863,0.9649839288804956
7.0,109.0,1.0,0.4010507031510863,0.9668834749681324
7.0,110.0,1.0,0.4010507031510863,0.9687656733606655
7.0,111.0,1.0,0.4010507031510863,0.9706308380500152
7.0,112.0,1.0,0.4010507031510863,0.9724792745796575
7.0,113.0,1.0,0.4010507031510863,0.974311280345027
7.0,114.0,0.9924812030075189,0.4010507031510863,0.9761271448806774
7.0,115.0,0.9838509316770184,0.4010507031510863,0.9779271501349108
7.0,116.0,0.0,0.4010507031510863,0.9797115707325104
7.0,117.0,0.0,0.4010507031510863,0.9814806742262008
7.0,118.0,0.0,0.4010507031510863,0.9832347213374059
7.0,119.0,0.0,0.4010507031510863,0.9849739661868492
7.0,120.0,0.0,0.4010507031510863,0.9866986565155028
7.0,121.0,0.0,0.4010507031510863,0.9884090338963708
7.0,122.0,0.0,0.4010507031510863,0.9901053339375552
7.0,123.0,0.0,0.4010507031510863,0.9917877864770342
7.0,124.0,0.0,0.4010507031510863,0.9934566157695536
7.0,125.0,0.0,0.4010507031510863,0.9951120406660126
7.0,126.0,0.0,0.4010507031510863,0.9967542747857024
7.0,127.0,0.0,0.4010507031510863,0.9983835266817379
7.0,128.0,0.0,0.4010507031510863,1.0
8.0,1.0,1.0,0.42857142857142855,0.0
8.0,2.0,1.0,0.42857142857142855,0.14285714285714285
8.0,3.0,1.0,0.42857142857142855,0.2264232143887366
8.0,4.0,1.0,0.42857142857142855,0.2857142857142857
8.0,5.0,1.0,0.42857142857142855,0.33170401355533746
8.0,6.0,1.0,0.42857142857142855,0.3692803572458794
8.0,7.0,1.0,0.42857142857142855,0.4010507031510863
8.0,8.0,1.0,0.42857142857142855,0.42857142857142855
8.0,9.0,1.0,0.42857142857142855,0.4528464287774732
8.0,10.0,1.0,0.42857142857142855,0.4745611564124804
8.0,11.0,1.0,0.42857142857142855,0.4942045169481854
8.0,12.0,1.0,0.42857142857142855,0.5121375001030224
8.0,13.0,1.0,0.42857142857142855,0.5286342454487275
8.0,14.0,1.0,0.42857142857142855,0.5439078460082291
8.0,15.0,1.0,0.42857142857142855,0.5581272279440741
8.0,16.0,1.0,0.42857142857142855,0.5714285714285714
8.0,17.0,1.0,0.42857142857142855,0.5839232630357628
